gvkey,permno,linkdt,linkenddt,linktype,linkprim
001501,29022.0,1962-12-31,1980-05-30,LU,P
001503,13339.0,1972-12-14,1975-07-31,LU,P
001504,13347.0,1983-06-21,1985-12-31,LU,P
001505,13355.0,1978-01-31,1983-03-31,LU,P
001506,60409.0,1978-08-22,1990-08-14,LC,P
001508,13363.0,1974-01-01,1977-11-29,LU,C
001508,13363.0,1977-11-30,1986-11-28,LU,P
001509,13371.0,1982-05-14,1985-01-31,LU,P
001510,53161.0,1971-09-10,1978-09-29,LU,P
001511,13390.0,1980-10-29,1992-09-03,LC,C
001512,13398.0,1972-12-14,1982-02-26,LU,P
001513,10090.0,1986-03-07,1995-08-31,LU,C
001514,13435.0,1979-01-31,1986-01-31,LU,P
001516,48581.0,1969-06-23,1984-12-31,LC,P
001517,10321.0,1949-10-01,1962-01-30,LU,C
001517,10321.0,1962-01-31,1987-07-31,LU,P
001518,85404.0,1985-03-26,2009-12-23,LC,P
001519,13443.0,1972-12-14,1977-06-30,LC,C
001522,13451.0,1980-10-08,1982-06-30,LU,P
001523,13470.0,1983-12-22,2011-12-30,LU,P
001524,13478.0,1972-12-14,1973-07-31,LU,C
001525,13486.0,1973-06-01,1979-01-30,LU,C
001525,13486.0,1979-01-31,1986-11-28,LU,C
001526,13507.0,1972-12-14,2022-05-31,LC,P
001527,13515.0,1981-06-05,1993-07-30,LU,P
001528,24141.0,1951-01-01,1962-01-30,LU,C
001528,24141.0,1962-01-31,1985-05-31,LU,P
001529,85412.0,1985-03-07,1986-02-02,LC,C
001529,85412.0,1986-05-13,1988-05-27,LC,C
001530,13523.0,1972-12-14,1994-05-06,LU,C
001531,13531.0,1982-03-10,1986-12-31,LU,P
001532,64143.0,1982-01-01,1982-01-28,LU,C
001532,64143.0,1982-01-29,1994-07-29,LU,P
001533,85439.0,1973-10-01,1979-01-30,LC,C
001533,85439.0,1979-01-31,1981-09-27,LC,P
001533,85439.0,1982-11-01,2014-02-26,LC,P
001534,13550.0,1975-12-09,1984-09-28,LU,P
001535,13558.0,1979-05-30,1982-09-30,LU,P
001537,29049.0,1962-07-02,1998-08-31,LU,P
001538,13582.0,1982-01-29,1984-06-19,LU,C
001539,13603.0,1983-09-01,2010-11-30,LU,P
001540,54236.0,1979-01-01,1979-01-30,LU,C
001540,54236.0,1979-01-31,1985-04-23,LU,C
001542,46527.0,1968-07-23,2000-03-31,LU,C
001543,65111.0,1983-09-19,1997-11-28,LU,P
001544,13638.0,1972-12-14,1985-10-01,LC,C
001544,13638.0,1987-06-15,1992-12-09,LC,C
001544,84641.0,1997-03-18,1998-01-28,LC,C
001545,49322.0,1973-10-01,1981-01-29,LU,C
001545,49322.0,1981-01-30,,LU,P
001546,13646.0,1972-12-14,1997-04-24,LC,P
001547,53014.0,1971-08-16,1975-11-28,LU,P
001549,13689.0,1979-01-31,1982-11-10,LU,C
001550,13697.0,1979-01-31,1984-05-31,LU,P
001551,13718.0,1984-02-03,1988-08-08,LC,C
001552,40045.0,1964-03-31,1978-07-31,LU,P
001553,60863.0,1978-10-01,1978-10-30,LC,C
001553,60863.0,1978-10-31,1988-04-29,LC,C
001553,76300.0,1990-07-03,1995-06-30,LC,C
001554,58560.0,1972-12-14,2016-09-09,LC,P
001555,16141.0,1950-01-01,1962-01-30,LU,C
001555,16141.0,1962-01-31,1983-01-31,LU,P
001556,13734.0,1976-04-07,1987-03-13,LU,P
001559,13769.0,1984-07-03,,LU,P
001560,15974.0,1949-07-01,1963-08-29,LU,C
001560,15974.0,1963-08-30,1993-11-09,LU,C
001562,13777.0,1983-02-28,,LU,P
001563,13785.0,1983-10-18,1985-10-31,LU,P
001564,13793.0,1980-06-30,1991-01-31,LU,P
001567,10372.0,1950-01-01,1962-01-30,LC,C
001567,10372.0,1962-01-31,1988-07-01,LC,C
001567,81285.0,1995-02-03,2008-06-05,LC,C
001568,63431.0,1981-12-11,1982-09-15,LC,P
001569,13822.0,1981-03-23,1987-06-11,LU,C
001571,42905.0,1966-01-17,1985-02-28,LU,P
001572,17558.0,1950-04-01,1962-01-30,LU,C
001572,17558.0,1962-01-31,1979-07-31,LU,P
001573,44652.0,1967-06-28,1999-06-23,LC,P
001574,13849.0,1984-08-21,1985-04-30,LU,P
001575,13857.0,1980-10-29,1987-06-10,LU,C
001577,69200.0,1985-06-28,2007-09-28,LU,P
001578,46498.0,1968-07-15,1980-11-24,LU,C
001579,13865.0,1972-12-14,1978-11-30,LU,P
001581,10401.0,1950-01-01,1962-01-30,LC,C
001581,10401.0,1962-01-31,2005-11-18,LC,P
001582,13873.0,1972-12-14,1978-11-30,LU,P
001583,13881.0,1980-05-01,1984-01-27,LU,C
001584,13902.0,1981-01-01,1981-01-29,LU,C
001584,13902.0,1981-01-30,1987-04-30,LU,C
001585,11144.0,1987-03-02,,LU,P
001586,13945.0,1979-06-25,1990-07-30,LC,P
001587,23544.0,1968-01-01,1968-01-30,LC,C
001587,23544.0,1968-01-31,2003-01-31,LU,P
001588,13953.0,1972-12-14,1982-10-15,LU,P
001589,13961.0,1974-01-01,1978-01-30,LU,C
001589,13961.0,1978-01-31,1990-03-30,LU,P
001590,64696.0,1983-01-01,1983-01-30,LU,C
001590,64696.0,1983-01-31,1997-02-18,LU,P
001593,50091.0,1970-02-17,,LU,P
001594,44548.0,1967-06-07,1992-09-04,LC,C
001594,78120.0,1993-04-22,2001-08-20,LC,C
001595,13980.0,1972-12-14,1992-03-31,LU,P
001596,25873.0,1962-01-31,1984-10-17,LU,P
001597,13988.0,1984-01-01,1984-01-30,LU,C
001597,13988.0,1984-01-31,1994-12-30,LU,C
001598,10460.0,1950-01-01,1962-01-30,LC,C
001598,10460.0,1962-01-31,1997-07-31,LC,P
001598,85257.0,1997-08-08,,LC,P
001599,45217.0,1967-10-20,1988-11-18,LC,P
001600,75303.0,1988-05-17,1991-05-23,LU,C
001602,14008.0,1983-06-17,,LU,P
001603,14016.0,1983-06-08,1985-02-28,LU,P
001604,14024.0,1980-12-23,1983-03-10,LU,P
001606,14059.0,1984-05-11,2005-09-09,LC,C
001608,27051.0,1950-01-01,1962-01-30,LC,C
001608,27051.0,1962-01-31,1999-04-01,LC,P
001609,19553.0,1950-01-01,1962-01-30,LU,C
001609,19553.0,1962-01-31,1998-12-31,LU,P
001610,14104.0,1983-09-13,1987-01-30,LU,P
001611,64864.0,1979-11-20,2019-07-31,LU,C
001612,45540.0,1967-12-21,1970-12-31,LU,P
001613,18075.0,1960-01-01,1965-12-30,LU,C
001613,18075.0,1965-12-31,,LU,P
001614,26673.0,1962-01-31,1980-12-31,LC,P
001615,14112.0,1981-07-22,1981-12-31,LC,P
001616,14139.0,1981-12-03,1986-11-17,LU,C
001617,63431.0,1982-09-16,1984-05-15,LC,P
001618,38746.0,1966-01-31,,LU,P
001619,62770.0,1972-12-14,2006-11-30,LU,C
001620,10479.0,1950-01-01,1962-01-30,LU,C
001620,10479.0,1962-01-31,1984-02-08,LU,P
001623,10487.0,1949-10-01,1962-01-30,LU,C
001623,10487.0,1962-01-31,1986-06-30,LU,P
001624,14155.0,1981-03-31,1986-01-06,LC,C
001625,47570.0,1969-01-27,1977-12-31,LC,P
001626,14163.0,1972-12-14,1981-03-09,LU,C
001627,64151.0,1974-03-14,1996-01-05,LC,C
001627,83841.0,1996-08-21,2000-09-29,LC,C
001628,10495.0,1950-01-01,1962-01-30,LC,C
001628,10495.0,1962-01-31,1976-12-31,LC,P
001630,14190.0,1972-12-14,1986-12-31,LU,P
001631,73438.0,1980-11-20,1983-04-18,LC,P
001632,60871.0,1972-12-14,,LC,P
001633,14198.0,1972-12-14,2018-06-29,LU,C
001634,14219.0,1976-07-21,2013-10-31,LC,P
001635,14227.0,1973-07-01,1979-01-30,LU,C
001635,14227.0,1979-01-31,2014-02-28,LU,P
001638,17240.0,1950-01-01,1962-01-30,LU,C
001638,17240.0,1962-01-31,1987-06-30,LU,P
001639,18702.0,1973-01-01,1975-04-03,LC,C
001639,18702.0,1975-11-20,1978-01-30,LC,C
001639,18702.0,1978-01-31,1979-02-21,LC,C
001640,54375.0,1972-03-14,1992-10-19,LU,C
001641,14286.0,1972-12-14,2007-07-31,LU,P
001642,87119.0,1986-08-01,2004-10-28,LC,C
001643,22277.0,1949-08-01,1962-01-30,LC,C
001643,22277.0,1962-01-31,1986-09-30,LC,P
001643,22277.0,1986-10-01,1986-10-29,LC,C
001644,41056.0,1964-09-03,1968-12-31,LC,C
001645,63861.0,1973-01-31,1986-07-31,LU,P
001646,14307.0,1977-05-31,1986-06-30,LU,P
001647,61276.0,1972-12-14,1988-08-31,LU,P
001649,14315.0,1983-11-15,1989-07-27,LC,P
001650,29073.0,1962-07-02,2004-12-15,LU,P
001651,14323.0,1980-06-19,2007-12-31,LU,P
001652,14331.0,1981-05-26,1996-05-31,LU,P
001653,39888.0,1966-01-31,1971-02-26,LU,P
001654,65867.0,1974-01-01,1980-01-30,LU,C
001654,65867.0,1980-01-31,1993-05-28,LU,C
001655,45583.0,1968-01-10,2008-08-04,LC,P
001656,76878.0,1991-07-15,1994-06-08,LC,C
001657,14374.0,1984-08-13,1987-01-30,LU,P
001658,21398.0,1984-03-14,1989-11-07,LU,C
001659,83112.0,1996-02-20,,LU,P
001661,29102.0,1968-01-31,,LC,P
001662,14430.0,1984-06-04,1986-11-17,LU,C
001663,59184.0,1972-12-14,2008-11-17,LC,P
001664,85535.0,1985-05-23,1987-12-17,LC,P
001665,57920.0,1972-12-14,1986-12-31,LC,P
001666,58149.0,1962-07-02,1979-07-31,LU,C
001667,14438.0,1980-11-05,1991-09-30,LU,P
001669,77828.0,1992-07-31,2008-01-31,LU,P
001671,29137.0,1962-07-02,1979-01-31,LU,P
001672,63458.0,1973-10-17,1985-04-11,LC,P
001673,14446.0,1979-04-27,1985-09-30,LU,P
001674,56881.0,1976-01-01,1981-01-29,LU,C
001674,56881.0,1981-01-30,1986-11-17,LU,C
001675,64397.0,1980-03-04,1994-11-30,LU,P
001677,29145.0,1962-07-02,2007-08-31,LU,C
001678,39490.0,1964-01-31,,LC,P
001679,14462.0,1980-07-14,1984-11-30,LU,P
001680,66448.0,1981-02-27,1988-10-12,LC,C
001681,87194.0,1986-02-03,1987-10-08,LC,C
001682,78231.0,1985-06-28,2015-01-30,LC,P
001683,28230.0,1963-12-31,1978-05-31,LU,C
001684,14510.0,1973-07-09,1976-12-31,LC,P
001686,14526.0,1973-01-31,,LU,P
001687,29153.0,1976-06-01,1979-06-28,LU,C
001687,29153.0,1979-06-29,1987-12-28,LU,C
001688,14569.0,1973-10-01,1979-01-30,LU,C
001688,14569.0,1979-01-31,1981-08-31,LU,P
001690,14593.0,1980-12-12,,LU,P
001691,14606.0,1972-12-14,1979-07-31,LU,P
001692,14614.0,1983-03-03,1989-05-31,LU,P
001693,14622.0,1983-06-29,1993-02-26,LU,P
001694,14649.0,1983-07-07,1986-07-31,LU,P
001695,14657.0,1983-08-04,1988-09-02,LU,P
001696,14665.0,1983-11-18,1989-12-28,LC,P
001697,14673.0,1980-07-22,1981-12-31,LC,P
001699,48813.0,1969-07-24,1986-01-31,LU,P
001700,29161.0,1965-11-01,1966-01-30,LU,C
001700,29161.0,1966-01-31,1981-09-23,LU,C
001701,59491.0,1972-12-14,1980-10-31,LU,P
001703,52804.0,1971-07-13,2000-01-07,LU,C
001704,14702.0,1972-12-14,,LU,P
001705,14729.0,1980-01-31,1986-07-15,LC,C
001706,11581.0,1987-08-05,,LC,P
001707,14737.0,1979-09-14,1992-03-31,LU,P
001710,78234.0,1982-11-01,1984-09-13,LC,C
001711,49066.0,1969-08-25,1981-09-30,LU,P
001712,14761.0,1976-01-01,1976-01-29,LC,C
001712,14761.0,1976-01-30,2022-06-30,LU,C
001713,14780.0,1980-09-15,1986-08-13,LU,C
001714,14788.0,1979-01-31,1987-09-30,LU,P
001717,14796.0,1980-11-19,1984-09-04,LU,C
001718,14809.0,1982-01-29,1994-07-21,LU,C
001719,14817.0,1984-06-08,1986-01-31,LU,P
001720,49891.0,1970-01-28,1982-06-30,LU,P
001721,79760.0,1983-08-31,1998-08-17,LC,P
001722,10516.0,1949-07-01,1962-01-30,LC,C
001722,10516.0,1962-01-31,,LC,P
001723,14825.0,1973-02-01,1978-01-30,LU,C
001723,14825.0,1978-01-31,1983-01-31,LU,P
001724,14833.0,1983-12-16,1993-01-29,LU,P
001725,14841.0,1972-12-14,1978-01-31,LU,C
001727,14860.0,1972-12-14,1975-01-31,LU,P
001728,14868.0,1978-01-01,2014-02-28,LC,P
001729,33583.0,1981-08-11,1994-12-30,LU,P
001730,14868.0,1972-12-14,1977-12-31,LC,C
001732,61719.0,1972-12-14,1986-07-31,LU,P
001733,14892.0,1976-01-13,1986-08-28,LC,P
001734,14905.0,1982-12-03,1987-08-31,LU,P
001735,29188.0,1973-03-01,1974-06-18,LC,C
001738,24088.0,1949-08-01,1962-01-30,LC,C
001738,24088.0,1962-01-31,1979-01-26,LC,P
001739,14913.0,1983-07-08,1992-06-30,LU,P
001741,14940.0,1972-12-14,1986-10-31,LU,P
001743,48004.0,1969-03-18,1988-07-25,LC,C
001743,77595.0,1992-05-13,,LC,C
001746,29196.0,1962-07-02,1997-08-06,LU,P
001748,39503.0,1963-08-05,1973-04-30,LU,P
001749,52046.0,1971-03-01,1986-04-10,LU,C
001750,66819.0,1984-11-26,1986-12-31,LU,P
001751,14964.0,1975-01-01,1979-01-30,LU,C
001751,14964.0,1979-01-31,1988-05-03,LU,C
001752,56928.0,1972-12-14,1976-02-27,LC,P
001753,19764.0,1950-01-01,1963-12-30,LU,C
001753,19764.0,1963-12-31,1990-08-31,LU,C
001754,29380.0,1966-01-31,1996-02-23,LU,C
001755,17566.0,1950-01-01,1962-01-30,LU,C
001755,17566.0,1962-01-31,1999-10-29,LU,P
001756,67387.0,1983-05-26,1987-10-30,LU,P
001757,56717.0,1972-12-14,1979-08-31,LU,P
001758,10524.0,1964-03-31,1970-12-28,LC,P
001760,14999.0,1974-01-01,1975-01-14,LC,C
001761,27270.0,1962-01-31,1988-10-03,LU,P
001762,19692.0,1950-01-01,1962-01-30,LU,C
001762,19692.0,1962-01-31,2002-11-04,LU,P
001763,15019.0,1974-01-01,1974-11-07,LU,C
001766,15035.0,1977-01-01,1977-01-30,LU,C
001766,15035.0,1977-01-31,2001-12-31,LU,P
001767,27502.0,1962-01-31,1985-11-29,LU,P
001769,15043.0,1972-12-14,1979-03-30,LU,P
001771,15051.0,1985-10-31,1988-02-29,LU,P
001772,60230.0,1972-12-14,1998-09-21,LU,C
001773,29209.0,1966-04-29,,LU,P
001774,15078.0,1972-12-14,1975-04-30,LU,P
001777,15115.0,1972-12-14,1983-01-31,LU,C
001778,15123.0,1979-01-31,1982-07-30,LU,P
001779,15131.0,1983-06-02,1994-02-28,LU,P
001780,15166.0,1974-01-01,1986-05-29,LU,C
001780,15166.0,1986-05-30,1998-05-29,LU,P
001781,31472.0,1966-01-31,2001-10-10,LU,P
001782,15182.0,1972-12-14,1975-02-27,LC,P
001782,15182.0,1975-09-01,1976-02-27,LC,P
001783,15203.0,1972-12-14,,LC,P
001784,44046.0,1966-12-28,1988-01-29,LU,P
001785,15211.0,1972-12-14,1976-06-30,LU,P
001786,21143.0,1950-01-01,1962-01-30,LU,C
001786,21143.0,1962-01-31,2000-07-31,LU,P
001787,41646.0,1965-02-24,1976-03-31,LC,P
001788,29225.0,1966-07-29,1988-08-03,LU,P
001789,10364.0,1950-01-01,1962-01-30,LU,C
001789,10364.0,1962-01-31,1999-11-30,LU,P
001793,42972.0,1969-01-31,1979-02-28,LU,P
001794,24272.0,1962-01-31,,LC,P
001795,15246.0,1983-11-30,1991-10-31,LU,P
001796,52951.0,1971-08-11,1981-06-25,LU,P
001797,15254.0,1981-03-31,1992-06-16,LU,C
001798,15262.0,1984-04-03,1996-06-28,LU,P
001799,15289.0,1972-12-20,1978-05-31,LU,P
001801,15326.0,1972-12-14,1982-07-30,LU,P
001802,15334.0,1981-07-07,1994-12-15,LU,P
001803,10559.0,1950-02-01,1962-01-30,LC,C
001803,10559.0,1962-01-31,1986-10-31,LU,P
001805,29241.0,1962-07-02,1975-05-30,LU,P
001806,15377.0,1972-12-14,1977-03-31,LU,P
001808,15385.0,1972-12-14,1988-12-30,LU,P
001810,15393.0,1980-10-28,1980-10-30,LU,C
001810,15393.0,1980-10-31,1984-01-26,LU,C
001811,50219.0,1980-01-01,1985-04-29,LU,C
001811,50219.0,1985-04-30,1990-04-30,LU,P
001812,39247.0,1963-05-27,1973-09-28,LU,P
001813,43019.0,1966-03-14,1974-04-30,LU,P
001814,63888.0,1981-05-14,1984-11-09,LC,C
001818,15414.0,1981-11-10,1988-12-20,LU,C
001819,29276.0,1962-07-02,1965-10-28,LU,C
001819,29276.0,1965-10-29,1992-03-30,LU,C
001820,15537.0,1981-12-08,,LU,P
001821,15422.0,1983-05-25,1985-01-31,LU,P
001822,15449.0,1979-01-31,1992-07-23,LU,C
001823,15457.0,1974-01-01,1978-11-29,LU,C
001823,15457.0,1978-11-30,,LU,P
001824,15465.0,1973-09-01,1979-01-30,LU,C
001824,15465.0,1979-01-31,1996-11-25,LU,P
001825,52492.0,1971-05-13,1980-03-31,LU,P
001827,29284.0,1966-08-31,1980-12-30,LU,C
001829,15473.0,1983-08-26,1987-08-26,LU,P
001830,15481.0,1978-12-12,1980-04-25,LU,C
001831,83440.0,1996-05-08,2000-12-01,LC,P
001832,15502.0,1984-06-06,2000-12-08,LU,C
001833,47140.0,1968-11-14,1993-11-10,LU,P
001834,15529.0,1980-01-07,1982-01-28,LC,C
001834,15529.0,1982-01-29,1986-07-31,LC,C
001835,85607.0,1985-07-01,1998-04-22,LU,C
001837,15553.0,1972-12-14,2016-06-30,LC,P
001840,15561.0,1978-01-31,1981-10-22,LU,P
001842,15588.0,1972-12-14,1985-11-29,LU,C
001843,24301.0,1951-01-01,1962-01-30,LC,C
001843,24301.0,1962-01-31,1998-02-27,LC,P
001844,54084.0,1972-02-01,1984-05-30,LC,P
001845,15641.0,1978-01-31,1983-02-18,LC,P
001846,15660.0,1972-12-14,1979-03-30,LU,P
001847,15676.0,1979-06-07,1987-12-31,LC,P
001848,10604.0,1950-01-01,1962-01-30,LU,C
001848,10604.0,1962-01-31,2000-04-28,LU,P
001849,15684.0,1982-07-22,1999-05-28,LU,P
001850,15692.0,1972-12-14,1979-08-31,LU,C
001852,15705.0,1979-03-30,1981-03-18,LU,C
001854,10620.0,1950-01-01,1962-01-30,LC,C
001854,10620.0,1962-01-31,1971-06-30,LC,P
001855,29321.0,1965-09-30,1995-04-24,LU,C
001856,20458.0,1962-07-01,1965-10-28,LU,C
001856,20458.0,1965-10-29,1997-08-28,LU,P
001857,15713.0,1972-12-14,1982-02-23,LU,C
001859,85615.0,1985-08-15,1990-07-31,LC,P
001860,15721.0,1972-12-14,2017-10-05,LC,P
001861,85623.0,1984-11-28,1988-05-31,LU,C
001863,59846.0,1972-12-14,1990-02-28,LU,P
001864,68830.0,1984-07-17,,LU,P
001865,49701.0,1969-12-11,1996-12-31,LU,P
001866,15748.0,1983-08-25,2006-01-31,LU,P
001869,15756.0,1974-01-01,1974-01-30,LU,C
001869,15756.0,1974-01-31,1976-09-28,LU,C
001870,29372.0,1966-01-31,1971-05-28,LU,P
001871,48362.0,1969-05-20,1978-03-31,LU,P
001872,15772.0,1982-05-19,1988-06-30,LU,P
001873,15801.0,1979-05-23,1994-01-31,LU,P
001875,15820.0,1979-01-24,1997-10-17,LU,P
001876,57955.0,1972-12-14,1980-09-09,LU,C
001877,15828.0,1981-03-05,1999-01-29,LU,P
001878,85631.0,1985-07-31,,LU,P
001879,15836.0,1979-01-31,1984-06-29,LU,P
001880,46455.0,1968-07-03,1978-12-31,LC,P
001883,15879.0,1972-12-14,1982-09-14,LU,P
001884,29787.0,2005-09-22,2010-06-03,LC,P
001884,69542.0,1973-08-15,1986-03-31,LC,P
001884,69542.0,1986-06-17,2005-09-21,LC,P
001885,15895.0,1984-05-17,1986-03-14,LU,C
001888,85666.0,1984-11-20,1990-07-31,LU,P
001891,44644.0,1967-06-26,,LC,P
001893,50964.0,1970-07-29,1985-05-31,LU,P
001894,46631.0,1968-08-19,1978-05-31,LU,P
001895,15924.0,1983-02-17,1992-07-13,LC,C
001896,15932.0,1983-03-01,1989-11-22,LC,C
001896,80500.0,1994-05-17,1995-09-20,LC,C
001897,15959.0,1972-12-14,1983-01-31,LU,C
001898,15967.0,1979-01-31,1981-04-14,LU,P
001899,85674.0,1985-08-19,1989-02-28,LU,C
001900,15975.0,1972-12-14,1993-10-29,LU,P
001901,15983.0,1978-01-31,1987-05-29,LU,P
001902,15991.0,1983-08-11,2007-08-15,LC,P
001903,85682.0,1974-01-01,1979-01-30,LU,C
001903,85682.0,1979-01-31,1993-01-26,LU,C
001904,16003.0,1983-06-30,1990-01-31,LU,P
001905,16011.0,1979-01-31,1991-11-29,LU,P
001906,16030.0,1981-07-31,2018-10-31,LU,P
001908,18606.0,1949-12-01,1962-01-30,LU,C
001908,18606.0,1962-01-31,1985-02-27,LU,P
001910,50446.0,1979-01-01,1979-01-30,LC,C
001910,50446.0,1979-01-31,1997-06-17,LC,P
001911,16038.0,1980-05-21,1982-03-31,LU,P
001912,16046.0,1984-08-29,1991-03-28,LC,P
001913,44601.0,1967-06-20,,LU,P
001914,80073.0,1993-12-15,2006-09-29,LU,C
001915,16054.0,1981-12-10,1986-01-31,LU,P
001916,29399.0,1965-01-29,1970-12-09,LU,P
001917,55271.0,1972-08-14,1977-07-29,LU,P
001918,29401.0,1966-01-31,1971-03-31,LU,P
001919,27684.0,1962-01-31,,LU,P
001920,40416.0,1964-04-20,2020-01-31,LU,P
001921,46156.0,1968-04-29,1986-06-30,LU,P
001922,21127.0,1950-01-01,1962-01-30,LU,C
001922,21127.0,1962-01-31,1984-10-31,LU,P
001923,58376.0,1975-04-09,1999-04-30,LU,C
001925,10436.0,1963-01-31,1971-06-18,LC,C
001925,16118.0,1972-12-14,1978-02-28,LC,C
001926,16126.0,1973-03-01,1973-03-29,LU,C
001926,16126.0,1973-03-30,,LU,P
001927,48768.0,1969-07-22,1976-02-27,LU,P
001929,16134.0,1981-01-30,1986-12-31,LU,P
001930,16142.0,1979-01-31,1991-12-31,LU,P
001932,59504.0,1976-12-21,,LC,P
001933,16169.0,1973-10-26,1986-08-29,LU,P
001935,47693.0,1969-02-11,1983-09-02,LU,C
001936,63896.0,1980-10-03,1983-01-30,LC,C
001936,63896.0,1987-03-01,1988-06-24,LC,P
001936,63896.0,1983-01-31,1984-01-30,LC,P
001937,16177.0,1983-04-07,1985-04-26,LC,P
001939,16185.0,1983-06-03,1998-03-31,LU,P
001940,16193.0,1983-05-16,2000-10-31,LU,P
001941,16206.0,1981-04-15,1988-07-29,LU,P
001942,16214.0,1983-09-13,1987-06-16,LU,C
001943,65496.0,1972-12-14,2003-08-18,LU,P
001945,83980.0,1996-09-18,2006-09-29,LU,P
001949,56856.0,1973-05-23,,LU,P
001950,68291.0,1985-10-10,1993-09-30,LU,C
001951,16249.0,1980-12-09,1991-01-02,LC,C
001951,16249.0,2005-06-09,2016-01-15,LC,C
001952,16265.0,1984-05-17,1991-02-28,LU,C
001953,64717.0,1980-12-22,1980-12-30,LU,C
001953,64717.0,1980-12-31,1997-12-12,LU,C
001954,52118.0,1971-03-18,1982-05-28,LU,P
001955,61495.0,1972-12-14,1985-03-29,LU,P
001956,85711.0,1985-06-18,2003-10-31,LU,P
001957,23640.0,1959-09-01,1965-06-29,LU,C
001957,23640.0,1965-06-30,1980-05-07,LU,C
001958,16273.0,1982-06-03,1987-06-30,LC,P
001960,16300.0,1983-03-16,1988-01-29,LU,P
001962,16329.0,1982-03-23,1984-08-31,LU,P
001964,44572.0,1967-06-14,1979-07-31,LU,P
001965,24854.0,1952-06-30,1962-01-30,LU,C
001965,24854.0,1962-01-31,1978-03-31,LU,P
001966,16353.0,1983-01-17,1986-12-22,LC,C
001967,54893.0,1972-05-31,1981-06-11,LU,P
001968,53110.0,1971-08-31,,LU,C
001969,85754.0,1985-11-20,2005-10-17,LU,C
001970,16361.0,1972-12-14,1987-11-30,LU,C
001971,54797.0,1972-05-24,1981-04-30,LC,P
001971,62797.0,1981-05-11,2007-04-24,LC,P
001972,16380.0,1972-12-14,1982-05-17,LU,P
001973,16388.0,1984-01-01,1991-05-28,LC,C
001974,52484.0,1971-05-12,2013-10-31,LU,P
001975,29487.0,1962-07-02,1964-01-30,LC,C
001975,29487.0,1964-01-31,1977-12-31,LC,P
001976,28134.0,1961-10-03,1962-01-30,LC,C
001976,28134.0,1962-01-31,1987-04-03,LC,P
001976,75034.0,1987-04-24,2017-07-04,LC,P
001978,16409.0,1981-05-12,1983-11-28,LC,P
001979,10318.0,1986-06-03,,LU,C
001981,58755.0,1976-01-15,2011-01-27,LC,P
001982,16417.0,1972-12-14,1993-08-31,LC,P
001982,10239.0,1993-09-01,2021-06-30,LC,P
001983,43780.0,1966-09-19,1973-06-29,LC,P
001984,16425.0,1981-04-08,1982-07-21,LU,C
001985,16433.0,1981-05-20,1983-06-30,LU,P
001986,70957.0,1986-11-14,1993-01-29,LU,P
001987,44695.0,1967-07-11,1971-12-31,LU,P
001988,57568.0,1972-12-14,,LU,P
001989,16460.0,1983-08-31,1999-09-30,LU,P
001990,58480.0,1972-12-14,1996-12-31,LU,P
001992,16468.0,1972-12-14,2003-07-31,LU,P
001994,16476.0,1973-01-01,1978-01-30,LU,C
001994,16476.0,1978-01-31,1978-09-29,LU,P
001995,24221.0,1951-01-01,1962-01-30,LC,C
001995,24221.0,1962-01-31,2012-03-12,LC,P
001996,16484.0,1972-12-14,1976-01-30,LU,P
001998,65138.0,1972-12-14,2004-06-30,LU,P
001999,49808.0,1970-01-09,1984-06-18,LC,P
002000,65146.0,1983-07-20,1999-04-30,LU,P
002001,16505.0,1973-01-31,1990-12-31,LU,P
002002,16505.0,1991-01-02,,LC,P
002002,16513.0,1972-12-14,1990-12-31,LC,P
002003,16521.0,1972-12-14,1984-11-30,LU,P
002004,16540.0,1978-01-01,1978-01-30,LC,C
002004,16540.0,1978-01-31,1991-09-30,LU,P
002005,16548.0,1972-12-14,,LU,C
002006,16564.0,1980-08-20,1999-07-22,LC,P
002007,63511.0,1978-01-01,1978-10-30,LU,C
002007,63511.0,1978-10-31,2002-12-31,LU,P
002008,55781.0,1972-10-31,2007-05-31,LU,P
002009,29524.0,1966-01-31,1971-02-26,LU,P
002011,16599.0,1972-12-14,2001-10-10,LC,P
002012,41208.0,1965-01-29,1984-02-29,LU,P
002013,50390.0,1970-04-02,2000-01-31,LU,P
002014,51772.0,1971-01-07,1999-09-30,LU,P
002015,63095.0,1972-12-14,1990-05-31,LU,P
002016,16628.0,1972-12-14,1983-11-30,LU,P
002017,16695.0,1972-12-14,1991-01-07,LU,C
002019,49656.0,1969-12-04,,LC,P
002021,16716.0,1980-01-01,1980-01-30,LC,C
002021,16716.0,1980-01-31,1996-01-31,LU,P
002022,51764.0,1971-01-06,1997-11-28,LC,P
002024,58827.0,1972-12-14,1998-09-30,LU,P
002025,61938.0,1980-08-14,2014-04-30,LU,P
002026,16759.0,1973-06-01,1979-01-30,LU,C
002026,16759.0,1979-01-31,1983-12-30,LU,P
002028,16791.0,1981-11-12,2002-08-20,LU,C
002029,48354.0,1969-05-16,1999-06-30,LU,P
002031,16847.0,1974-01-01,1974-01-30,LU,C
002031,16847.0,1974-01-31,1991-04-30,LU,P
002032,16855.0,1972-12-14,1997-05-30,LU,P
002033,29532.0,1962-07-02,1965-01-28,LC,C
002033,29532.0,1965-01-29,2009-01-08,LC,P
002034,16890.0,1972-12-14,2007-01-31,LU,P
